qid,err@3,err@10,ndcg@3,ndcg@10
22939,0.110107421875,0.1499060094356537,1.0,0.9216514825820923
22941,0.304931640625,0.35075709223747253,1.0,0.747174859046936
22942,0.567138671875,0.5872057676315308,0.9225797057151794,0.843332827091217
22943,0.110107421875,0.14882832765579224,1.0,0.9162750840187073
22944,0.44921875,0.45745849609375,0.9224036931991577,0.9753714203834534
22945,0.304931640625,0.3691786527633667,1.0,0.9027985334396362
22946,0.05078125,0.06506592780351639,0.5307212471961975,0.6947702765464783
22947,0.304931640625,0.3831636309623718,0.4285714626312256,0.6792072653770447
22948,0.659423828125,0.6627455353736877,0.8254533410072327,0.8641950488090515
22949,0.393798828125,0.4552847743034363,0.5977610945701599,0.7642143368721008
22950,0.228759765625,0.279985249042511,0.6461858153343201,0.6241481900215149
22951,0.304931640625,0.3555084764957428,1.0,0.9652965068817139
22952,0.968017578125,0.9680396914482117,1.0,0.9114827513694763
22953,0.606689453125,0.637054443359375,1.0,1.0
22954,0.08203125,0.1736685335636139,0.23463936150074005,0.5566146373748779
22955,0.393798828125,0.4250260591506958,0.8579513430595398,0.8830195665359497
22956,0.580322265625,0.6220449805259705,0.86592036485672,0.9066566824913025
22957,0.47265625,0.5286677479743958,0.8178747296333313,0.9365431666374207
22958,0.05078125,0.1336563527584076,0.2097114622592926,0.6675093770027161
22959,0.0625,0.0745035782456398,0.4692787230014801,0.7461977005004883
22960,0.146728515625,0.2817738652229309,0.2098969668149948,0.5974311828613281
22961,0.953369140625,0.9580297470092773,0.912726640701294,0.9487298130989075
22962,0.432373046875,0.4404199719429016,0.4040961265563965,0.6804319024085999
22963,0.571533203125,0.573039174079895,0.7592076063156128,0.6833732724189758
22964,0.947998046875,0.9502277374267578,0.8348100185394287,0.8446458578109741
22965,0.146728515625,0.21044713258743286,0.48975956439971924,0.6625861525535583
22966,0.228759765625,0.2814035415649414,0.6461858153343201,0.7133055329322815
22967,0.263671875,0.263671875,1.0,1.0
22968,0.304931640625,0.36392372846603394,1.0,0.8647608160972595
22969,0.304931640625,0.3732230067253113,1.0,0.9897118806838989
22970,0.304931640625,0.3366655111312866,1.0,0.7449870705604553
22971,0.219970703125,0.24892669916152954,0.5462626218795776,0.6701615452766418
