qid,err@3,err@10,ndcg@3,ndcg@10
032047,0.1458333432674408,0.17791342735290527,0.37262624502182007,0.5513678789138794
032049,0.9507649540901184,0.9528477787971497,0.8898733854293823,0.902130663394928
032053,0.197998046875,0.3013301491737366,0.13742950558662415,0.3368270695209503
032054,0.61328125,0.6165339946746826,0.6327316761016846,0.681869626045227
032055,0.9507649540901184,0.9554423093795776,0.7292529344558716,0.762289822101593
032057,0.374755859375,0.44870948791503906,0.28309693932533264,0.5006953477859497
032059,0.968017578125,0.9680671095848083,1.0,0.9326496124267578
032061,0.947998046875,0.9525337815284729,0.6841284036636353,0.7143747210502625
032062,0.571533203125,0.5782861113548279,0.49935534596443176,0.645971953868866
032065,0.701904296875,0.7071132063865662,0.7402501106262207,0.8032382726669312
032067,0.968017578125,0.9680461883544922,1.0,0.9468708634376526
032070,0.4778645932674408,0.48632586002349854,0.4635950028896332,0.6979904770851135
032071,0.703369140625,0.7074019312858582,0.5620065331459045,0.4684791564941406
032076,0.940673828125,0.9514832496643066,0.5768473744392395,0.7537500262260437
032078,0.300537109375,0.4052032232284546,0.2163846641778946,0.5062525868415833
032079,0.701171875,0.70281982421875,0.7871269583702087,0.8488978147506714
032083,0.701904296875,0.7097382545471191,0.5307213068008423,0.6318459510803223
032086,0.95703125,0.95721435546875,0.8665862679481506,0.9163487553596497
032088,0.47265625,0.5486221313476562,0.3039627969264984,0.5222773551940918
032091,0.957763671875,0.9584976434707642,0.7236568927764893,0.8385017514228821
032094,0.0625,0.2037353515625,0.08155369758605957,0.44230034947395325
032097,0.94140625,0.9433737993240356,0.8970906734466553,0.9427357316017151
032099,0.9673665165901184,0.9675267338752747,0.8748590350151062,0.7517850995063782
032105,0.432373046875,0.4341754913330078,0.5636333227157593,0.6372604370117188
032106,0.0625,0.249267578125,0.03128524869680405,0.21562503278255463
032108,0.9507649540901184,0.956498384475708,0.6379934549331665,0.8573037385940552
032111,0.23828125,0.3963899612426758,0.21514107286930084,0.6145768165588379
032113,0.499755859375,0.499755859375,1.0,1.0
032116,0.951171875,0.9538326263427734,0.8472716808319092,0.8945286870002747
032117,0.393798828125,0.407723993062973,0.8579513430595398,0.7242393493652344
032118,0.9668782353401184,0.9674392938613892,0.7810032963752747,0.6879276037216187
032125,0.953369140625,0.9555149674415588,0.912726640701294,0.8561677932739258
032126,0.9673665165901184,0.9679015278816223,0.8748590350151062,0.9218473434448242
032127,0.263671875,0.37723618745803833,0.2660166919231415,0.6209313869476318
