qid,err@3,err@10,ndcg@3,ndcg@10
032047,0.0625,0.1307373046875,0.15969696640968323,0.4710130989551544
032049,0.9507649540901184,0.9532643556594849,0.8898733854293823,0.9105865955352783
032053,0.197998046875,0.2884867489337921,0.13742950558662415,0.28195956349372864
032054,0.701171875,0.7039119005203247,0.7184317708015442,0.7498738169670105
032055,0.953369140625,0.9576284885406494,0.7479812502861023,0.7697133421897888
032057,0.374755859375,0.44922804832458496,0.28309693932533264,0.5013421773910522
032059,0.9673665165901184,0.9679045081138611,0.8748590350151062,0.9600235223770142
032061,0.951904296875,0.9552948474884033,0.7122209072113037,0.6703763604164124
032062,0.946533203125,0.9525862336158752,0.6577322483062744,0.7259647250175476
032065,0.956298828125,0.9594664573669434,1.0,0.9263214468955994
032067,0.968017578125,0.968051016330719,1.0,0.9559622406959534
032070,0.39453125,0.40073156356811523,0.4261382520198822,0.6233657002449036
032071,0.44921875,0.5775167942047119,0.23463936150074005,0.43198949098587036
032076,0.520263671875,0.5206621885299683,0.6423966884613037,0.6528042554855347
032078,0.450927734375,0.4625299572944641,0.3482339084148407,0.580606997013092
032079,0.701171875,0.70281982421875,0.7871269583702087,0.8488978147506714
032083,0.619873046875,0.6277198791503906,0.4733748733997345,0.5886927247047424
032086,0.47265625,0.48455810546875,0.4222757816314697,0.6710880398750305
032088,0.47265625,0.5364590287208557,0.3039627969264984,0.48011350631713867
032091,0.947998046875,0.9560100436210632,0.5985158681869507,0.7851370573043823
032094,0.0625,0.224365234375,0.08155369758605957,0.46729299426078796
032097,0.943359375,0.9455361366271973,0.9184463024139404,0.9673053622245789
032099,0.951171875,0.957747220993042,0.6074502468109131,0.6866387724876404
032105,0.701171875,0.7030487060546875,0.7184317708015442,0.795760989189148
032106,0.388427734375,0.3933868408203125,0.3251410126686096,0.3971167504787445
032108,0.520263671875,0.5209993124008179,0.5620065331459045,0.7509794235229492
032111,0.23828125,0.396615594625473,0.21514107286930084,0.5848800539970398
032113,0.490234375,0.49737548828125,0.9467676877975464,0.992619514465332
032116,0.951171875,0.954777717590332,0.8472716808319092,0.9115214943885803
032117,0.1875,0.291085809469223,0.2886616587638855,0.5679954886436462
032118,0.966796875,0.9673383235931396,0.7653606534004211,0.7232732772827148
032125,0.943359375,0.9495313167572021,0.7371450066566467,0.7443123459815979
032126,0.9673665165901184,0.9677963256835938,0.8748590350151062,0.8671404719352722
032127,0.263671875,0.37666070461273193,0.2660166919231415,0.5789864659309387
032128,0.48828125,0.48878389596939087,0.5307213068008423,0.46280786395072937
032132,0.712158203125,0.712689220905304,0.7497180104255676,0.8445957899093628
032133,0.9507649540901184,0.9537709951400757,0.7292529344558716,0.6090263724327087
032135,0.5757649540901184,0.5826864242553711,0.5708760023117065,0.7689422965049744
032137,0.51953125,0.5689697265625,0.45818498730659485,0.6913403868675232
032141,0.23828125,0.23828125,0.2446610927581787,0.2390632927417755
032144,0.3125,0.3272298276424408,0.28886207938194275,0.5724568367004395
032145,0.469970703125,0.4751051664352417,0.5924884676933289,0.6819806694984436
032146,0.1458333432674408,0.1687476933002472,0.37262624502182007,0.5249426960945129
032155,0.365234375,0.4583255648612976,0.26521679759025574,0.4679975211620331
032156,0.2122395932674408,0.2193807065486908,0.5741413831710815,0.6199932098388672
032161,0.9375,0.9429687261581421,0.5364049673080444,0.5645677447319031
032162,0.1875,0.21193847060203552,0.5562983751296997,0.7888398766517639
032167,0.08203125,0.22176361083984375,0.07531441003084183,0.43576356768608093
032168,0.3599446713924408,0.4499914348125458,0.36623337864875793,0.6220241785049438
032169,0.951171875,0.9559888243675232,0.694340705871582,0.6491593718528748
032170,0.951904296875,0.9571985602378845,0.7122209072113037,0.7787779569625854
032171,0.712158203125,0.7125985622406006,0.7497180104255676,0.8223591446876526
032173,0.4778645932674408,0.4812038838863373,0.4635950028896332,0.5183572173118591
032174,0.633056640625,0.6358562111854553,0.5862115621566772,0.5514840483665466
032175,0.560546875,0.6354461908340454,0.4981783330440521,0.762965738773346
032176,0.701171875,0.704833984375,0.5887562036514282,0.6036320328712463
032179,0.2774251401424408,0.3676494061946869,0.257824569940567,0.5423785448074341
032180,0.959228515625,0.9595357775688171,0.7631344795227051,0.7897175550460815
032182,0.0,0.13364258408546448,0.0,0.39754611253738403
032184,0.9673665165901184,0.9674881100654602,1.0,0.9989661574363708
032185,0.966796875,0.9669952392578125,0.9422276020050049,0.9425656795501709
032190,0.706298828125,0.7094804644584656,0.7139173746109009,0.7259525656700134
032191,0.531982421875,0.6032007932662964,0.3482339084148407,0.4393584132194519
032193,0.560546875,0.5773206353187561,0.8838695287704468,0.9490863680839539
032196,0.9375,0.939208984375,0.7531440854072571,0.7773817181587219
032199,0.94140625,0.9493408203125,0.5900454521179199,0.7181326150894165
032202,0.953369140625,0.953369140625,1.0,1.0
032203,0.968017578125,0.9680633544921875,1.0,0.9675413966178894
032204,0.560546875,0.5973785519599915,0.7653606534004211,0.9655254483222961
032205,0.505615234375,0.5139858722686768,0.37429502606391907,0.5921357870101929
032206,0.95703125,0.9574985504150391,0.7039180397987366,0.7445775270462036
032214,0.940673828125,0.9454803466796875,0.8099276423454285,0.9258725047111511
032215,0.2774251401424408,0.28387197852134705,0.5188971757888794,0.5128307938575745
032216,0.46875,0.4810791015625,0.29608190059661865,0.5827664136886597
032217,0.0625,0.135009765625,0.09622055292129517,0.3189910054206848
032218,0.16796875,0.25980329513549805,0.19749616086483002,0.5086552500724792
032221,0.9375,0.9404296875,0.7171369194984436,0.7335931062698364
032223,0.9507649540901184,0.9564555287361145,0.7292529344558716,0.9037061929702759
032225,0.47265625,0.47265625,0.8178747296333313,0.8178747296333313
032226,0.9668782353401184,0.9675717949867249,0.7810032963752747,0.913850724697113
032227,0.968017578125,0.9680714011192322,1.0,0.9095902442932129
032228,0.956298828125,0.9590102434158325,1.0,0.9702991247177124
032231,0.455078125,0.5035381317138672,0.6403663158416748,0.8628983497619629
032234,0.9466145634651184,0.9510206580162048,0.6615661382675171,0.814944326877594
032236,0.706298828125,0.7109491229057312,0.7139173746109009,0.845191478729248
032237,0.9507649540901184,0.9558690786361694,0.6379934549331665,0.8458161354064941
