qid,err@3,err@10,ndcg@3,ndcg@10
032047,0.02083333395421505,0.1398518979549408,0.05323231965303421,0.48796555399894714
032049,0.9507649540901184,0.9532643556594849,0.8898733854293823,0.9105865955352783
032053,0.197998046875,0.26267263293266296,0.13742950558662415,0.18679530918598175
032054,0.61328125,0.6156330108642578,0.6327316761016846,0.6666120886802673
032055,0.703369140625,0.7079508900642395,0.6423966884613037,0.6874862909317017
032057,0.323974609375,0.394113689661026,0.2550044059753418,0.4487547278404236
032059,0.968017578125,0.9680708050727844,1.0,0.9822424650192261
032061,0.9507649540901184,0.9549810886383057,0.7292529344558716,0.7964204549789429
032062,0.469970703125,0.47633254528045654,0.4431702494621277,0.5963737368583679
032065,0.701904296875,0.7078076004981995,0.7402501106262207,0.8067094087600708
032067,0.968017578125,0.9680505394935608,1.0,0.9538876414299011
032070,0.943359375,0.9556769728660583,0.6040917634963989,0.8607272505760193
032071,0.25390625,0.3172122836112976,0.18509942293167114,0.23266787827014923
032076,0.520263671875,0.5206478834152222,0.6423966884613037,0.6510894894599915
032078,0.450927734375,0.4625890254974365,0.3482339084148407,0.6378660202026367
032079,0.701171875,0.7024902105331421,0.7871269583702087,0.8426122665405273
032083,0.701904296875,0.7099324464797974,0.5307213068008423,0.7547597885131836
032086,0.95703125,0.95721435546875,0.8665862679481506,0.9163487553596497
032088,0.4375,0.5355685353279114,0.2503223121166229,0.6213896870613098
032091,0.957763671875,0.9585583806037903,0.7236568927764893,0.8511181473731995
032094,0.09375,0.22736816108226776,0.10290931165218353,0.45650801062583923
032097,0.943359375,0.9446487426757812,0.9184463024139404,0.9203217029571533
032099,0.956298828125,0.9589473009109497,0.7169486284255981,0.6890679001808167
032105,0.701904296875,0.7055091857910156,0.7402501106262207,0.8417735695838928
032106,0.12109375,0.27135467529296875,0.07821311801671982,0.36349132657051086
032108,0.957763671875,0.9584870338439941,0.7236568927764893,0.8712717294692993
032111,0.23828125,0.3973408639431,0.21514107286930084,0.6306080222129822
032113,0.499755859375,0.499755859375,1.0,1.0
032116,0.953369140625,0.953369140625,0.912726640701294,0.8244876861572266
032117,0.23828125,0.25065916776657104,0.43299248814582825,0.3857405483722687
032118,0.9668782353401184,0.9674146771430969,0.7810032963752747,0.7293968796730042
032125,0.9507649540901184,0.9532321095466614,0.8898733854293823,0.8349909782409668
032126,0.9673665165901184,0.9678176641464233,0.8748590350151062,0.896910548210144
032127,0.304931640625,0.38070225715637207,0.34757038950920105,0.5798148512840271
032128,0.95703125,0.9575247764587402,0.7039180397987366,0.5954310297966003
032132,0.712158203125,0.7125834822654724,0.7497180104255676,0.8202595710754395
032133,0.9673665165901184,0.9676913619041443,1.0,0.8447572588920593
032135,0.469970703125,0.47744810581207275,0.4431702494621277,0.5858452916145325
032137,0.21875,0.259765625,0.19272169470787048,0.30152755975723267
032141,0.23828125,0.23828125,0.2446610927581787,0.2390632927417755
032144,0.3125,0.32421875,0.28886207938194275,0.5123562812805176
032145,0.469970703125,0.47384345531463623,0.5924884676933289,0.6854106187820435
032146,0.0,0.0729166716337204,0.0,0.26546430587768555
032155,0.2122395932674408,0.3224257230758667,0.19284793734550476,0.42767107486724854
